ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
0B486D2AF29A4D1F,classic_bike,44:56.8,51:03.5,Lenox Ave & W 130 St,7753.13,St Nicholas Ave & W 126 St,7756.1,40.8107922,-73.9430681,40.8114323,-73.9518776,member
85C9BF23C74434BB,electric_bike,37:16.1,50:38.3,33 St & Queens Blvd,6185.07,E 45 St & 3 Ave,6464.08,40.74436532,-73.93172398,40.75255434,-73.97282625,member
D54C9DF84E37EB2F,electric_bike,43:53.9,46:00.0,Adam Clayton Powell Blvd & W 126 St,7738.04,,,40.809495347779475,-73.94776493,40.81,-73.95,member
C747CDB4C23420C3,electric_bike,56:17.6,00:59.3,Lenox Ave & W 117 St,7655.22,,,40.8025566,-73.9490782,40.81,-73.95,member
480C56CE74876CF6,electric_bike,09:09.7,15:44.5,Adam Clayton Powell Blvd & W 126 St,7738.04,,,40.809495347779475,-73.94776493,40.81,-73.96,member
8E200B93195E9BFD,electric_bike,28:32.7,48:54.4,W 20 St & 10 Ave,6306.01,E 74 St & 1 Ave,6953.08,40.745686,-74.005141,40.7689738,-73.95482273,member
50299ED4B6B7BE03,electric_bike,12:16.0,19:46.6,Greene St & Prince St,5602.06,W 10 St & Washington St,5847.06,40.72511734422387,-73.99930492,40.73342399437081,-74.00851496,member
2A7D4FAF9AAE5A79,electric_bike,52:31.1,03:01.0,E 35 St & Madison Ave,6398.08,E 74 St & 1 Ave,6953.08,40.74848023448579,-73.98255587,40.7689738,-73.95482273,member
2557F4890D7657E4,classic_bike,30:32.2,32:27.0,Eastern Pkwy & Schenectady Ave,3893.03,Eastern Pkwy & Troy Ave,3862.07,40.66876,-73.93376,40.66929,-73.93679,member
8F24487BA734CE11,electric_bike,35:43.0,43:29.8,Broadway & Moylan Pl,7823.03,St Nicholas Terrace & Convent Ave,7937.15,40.8143256,-73.9590255,40.821294,-73.947868,member
B5EBACDA89F54C9F,electric_bike,24:36.4,28:10.1,Nassau St & Duffield St,4781.05,Front St & Jay St,4895.03,40.698477,-73.98384,40.702461,-73.986842,member
7EE0E921DC7A0D8A,classic_bike,31:35.8,36:28.1,E 77 St & 1 Ave,7020.02,E 88 St & 1 Ave,7235.13,40.77095553869235,-73.95356208,40.778301,-73.9488134,member
02B458FC8B62173A,electric_bike,07:47.8,13:54.9,Broadway & Moylan Pl,7823.03,St Nicholas Terrace & Convent Ave,7937.15,40.8143256,-73.9590255,40.821294,-73.947868,member
D7E97D23ECCEB806,electric_bike,19:34.2,25:44.6,21 St & Hoyt Ave S,7126.01,31 Ave & Steinway St,6782.01,40.774645,-73.923706,40.7611488,-73.9170071,member
C9FD85E3C2ABFDBA,classic_bike,52:32.8,54:10.7,E 77 St & 1 Ave,7020.02,E 74 St & 1 Ave,6953.08,40.77095553869235,-73.95356208,40.7689738,-73.95482273,member
8EB515BF87072DEB,electric_bike,31:14.0,36:07.9,Henry St & Remsen St,4645.04,Front St & Jay St,4895.03,40.69400964865994,-73.99465129,40.702461,-73.986842,member
13DF99FD366EA02B,electric_bike,45:17.9,47:55.4,E 77 St & 1 Ave,7020.02,E 88 St & 1 Ave,7235.13,40.77095553869235,-73.95356208,40.778301,-73.9488134,member
5160CBCF002F5FCE,electric_bike,43:21.4,46:13.0,E 77 St & 1 Ave,7020.02,E 88 St & 1 Ave,7235.13,40.77095553869235,-73.95356208,40.778301,-73.9488134,member
6C43DDB0DB766759,electric_bike,10:43.0,18:12.1,E 77 St & 1 Ave,7020.02,E 88 St & 1 Ave,7235.13,40.77095553869235,-73.95356208,40.778301,-73.9488134,member
40BDC0ED77FBC58C,classic_bike,31:04.4,36:15.4,Pierrepont St & Monroe Pl,4718.08,Dock St & Front St,4903.09,40.69535693320225,-73.99344027,40.702709,-73.99253,member
4D193FF22D355A42,electric_bike,15:13.6,21:22.1,Columbus Ave & W 72 St,7175.05,E 74 St & 1 Ave,6953.08,40.7770575,-73.97898475,40.7689738,-73.95482273,member
86CB46B6BFAE8283,classic_bike,21:25.1,25:03.6,E 78 St & 2 Ave,7057.07,E 74 St & 1 Ave,6953.08,40.7727966,-73.95577801,40.7689738,-73.95482273,member
CD63A0B107C65975,classic_bike,46:53.2,58:06.5,Columbus Ave & W 72 St,7175.05,E 74 St & 1 Ave,6953.08,40.7770575,-73.97898475,40.7689738,-73.95482273,member
B52AF76DDB67FD8B,electric_bike,40:02.0,41:25.9,Bank St & Washington St,5964.01,W 10 St & Washington St,5847.06,40.7361967,-74.00859207,40.73342399437081,-74.00851496,member
80D0D2F64FEF764B,classic_bike,45:22.3,07:40.0,5 Ave & E 72 St,7100.07,Adam Clayton Powell Blvd & W 118 St,7670.09,40.77282817,-73.96685276,40.804372,-73.951475,member
0FDDD162558BD7FB,classic_bike,50:59.1,55:00.5,5 Ave & W 126 St,7701.21,St Nicholas Ave & W 126 St,7756.1,40.80722,-73.9418,40.8114323,-73.9518776,member
459D4C48046E16DC,classic_bike,21:16.3,37:02.0,Central Park West & W 85 St,7354.01,Adam Clayton Powell Blvd & W 118 St,7670.09,40.78476,-73.969862,40.804372,-73.951475,member
3A0A0BED03EBC67A,electric_bike,50:57.3,56:17.1,E 63 St & 3 Ave,6830.02,E 80 St & 2 Ave,7121.02,40.763954,-73.9646,40.77391390238118,-73.95439535,member
B03CB7A20A519343,electric_bike,34:07.8,38:44.1,Bushwick Ave & Dekalb Ave,4680.05,Hart St & Wyckoff Ave,4971.01,40.69502,-73.92825,40.704876,-73.919911,member
033D2C5B2150091B,electric_bike,58:49.9,06:42.2,E 58 St & 3 Ave,6762.02,E 80 St & 2 Ave,7121.02,40.76095756,-73.96724467,40.77391390238118,-73.95439535,member
6780CB5569E1FFE7,electric_bike,29:07.6,36:34.4,E 63 St & 3 Ave,6830.02,E 45 St & 3 Ave,6464.08,40.763954,-73.9646,40.75255434,-73.97282625,member
58E12E6DF4DC8A69,electric_bike,19:33.8,36:31.9,W 48 St &  Rockefeller Plaza,6626.11,E 80 St & 2 Ave,7121.02,40.75776935448309,-73.9792943,40.77391390238118,-73.95439535,member
9C6F4D66EF5642C5,electric_bike,35:48.6,43:02.0,E 54 St & 1 Ave,6608.09,E 80 St & 2 Ave,7121.02,40.756265,-73.964179,40.77391390238118,-73.95439535,member
00AF90ABEC5256BB,electric_bike,27:09.1,30:05.6,5 Ave & W 126 St,7701.21,,,40.80722,-73.9418,40.81,-73.95,member
9A3BE8670BE06EAE,classic_bike,12:52.1,17:48.9,48 St & Broadway,6629.06,31 Ave & Steinway St,6782.01,40.755763,-73.912715,40.7611488,-73.9170071,member
1069CB405EA267D5,electric_bike,47:31.0,51:17.6,Frederick Douglass Blvd & W 145 St,7954.12,,,40.823061,-73.941928,40.83,-73.94,casual
D12D1E65EF6F8F1E,electric_bike,09:27.3,17:21.2,Columbia St & Kane St,4422.05,Dock St & Front St,4903.09,40.68763155,-74.0016256,40.702709,-73.99253,member
0E13A3AD68DA60EE,electric_bike,57:14.2,06:12.5,E 48 St & 5 Ave,6626.01,E 45 St & 3 Ave,6464.08,40.75724567911726,-73.97805914,40.75255434,-73.97282625,member
8E7267657AE17760,electric_bike,36:02.8,59:16.3,W 24 St & 7 Ave,6257.03,E 74 St & 1 Ave,6953.08,40.74487634,-73.99529885,40.7689738,-73.95482273,member
C4AE4861C5CC5944,electric_bike,14:06.3,21:15.3,Madison Ave & E 99 St,7443.01,E 88 St & 1 Ave,7235.13,40.78948541553215,-73.95242929,40.778301,-73.9488134,member
91C65186AA5308CD,electric_bike,03:27.4,09:34.4,Madison Ave & E 99 St,7443.01,Adam Clayton Powell Blvd & W 118 St,7670.09,40.78948541553215,-73.95242929,40.804372,-73.951475,member
1DC0F012FDC66EC2,electric_bike,57:09.5,05:29.1,1 Ave & E 110 St,7522.02,E 74 St & 1 Ave,6953.08,40.7923272,-73.9383,40.7689738,-73.95482273,member
865BF3B325F39CB5,electric_bike,51:54.2,53:49.6,Melrose Ave & E 154 St,7918.12,Morris Ave & E 153 St,7901.04,40.819609,-73.916071,40.820036,-73.921411,member
CC94107FE6CFD3D9,electric_bike,19:38.2,26:01.8,West End Ave & W 107 St,7650.05,St Nicholas Ave & W 126 St,7756.1,40.8021174,-73.96818053,40.8114323,-73.9518776,member
