ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
BB829CE24DDB85D7,classic_bike,31:28.2,37:14.5,E 26 St & 3 Ave,6089.11,E 20 St & FDR Dr,5886.13,40.74069318,-73.98160636,40.73320863,-73.97568136,member
3AA64428AEA56767,electric_bike,24:51.9,34:12.2,West Drive & Prospect Park West,3651.04,West Drive & Prospect Park West,3651.04,40.66106337,-73.97945255,40.66106337,-73.97945255,member
19F1A152DFDEB921,classic_bike,54:15.6,11:15.4,E 26 St & 3 Ave,6089.11,Christopher St & Greenwich St,5847.01,40.74069318,-73.98160636,40.73291553,-74.00711384,member
2D6A27A10CE8D269,electric_bike,48:28.4,24:36.0,61 St & Woodside Ave,6191.06,E 20 St & FDR Dr,5886.13,40.74501,-73.9036,40.73320863,-73.97568136,member
93A012E845E0C369,electric_bike,26:33.0,33:35.3,Christopher St & Greenwich St,5847.01,Lafayette St & E 8 St,5788.13,40.73291553,-74.00711384,40.73020661,-73.99102628,member
531F55F805AE8932,classic_bike,01:28.1,13:01.9,E 20 St & FDR Dr,5886.13,E 39 St & Lexington Ave,6389.09,40.73320863,-73.97568136,40.74949855,-73.97729203,member
690C85C5676B442F,classic_bike,08:37.1,12:09.3,Christopher St & Greenwich St,5847.01,Christopher St & Greenwich St,5847.01,40.73291553,-74.00711384,40.73291553,-74.00711384,member
A683AA7A9C9F0827,electric_bike,22:09.0,37:57.3,E 26 St & 3 Ave,6089.11,Market St & Henry St,5270.09,40.74069318,-73.98160636,40.71310702,-73.99446353,member
0675BE0D18B0B145,electric_bike,19:45.6,25:08.0,1 Ave & E 6 St,5626.15,E 26 St & 3 Ave,6089.11,40.72633086,-73.9861688,40.74069318,-73.98160636,member
4FEC195BE1D60ACC,electric_bike,34:21.4,03:22.2,Christopher St & Greenwich St,5847.01,Flatbush Ave & Lincoln Rd,3593.1,40.73291553,-74.00711384,40.66131,-73.96091,member
31BCF403F0AD97F0,electric_bike,32:02.9,05:09.3,Christopher St & Greenwich St,5847.01,Flatbush Ave & Lincoln Rd,3593.1,40.73291553,-74.00711384,40.66131,-73.96091,member
898DEA1CC7D5CFD5,classic_bike,22:53.8,39:38.0,E 4 St & Ave B,5515.08,Christopher St & Greenwich St,5847.01,40.72334683,-73.98265913,40.73291553,-74.00711384,member
22190D113D007B4F,electric_bike,52:29.7,09:01.2,Market St & Henry St,5270.09,Christopher St & Greenwich St,5847.01,40.71310702,-73.99446353,40.73291553,-74.00711384,member
002C0E029613BE6D,electric_bike,37:34.5,42:10.5,Chauncey St & Malcolm X Blvd,4228.06,Halsey St & Tompkins Ave,4319.07,40.68044,-73.92842,40.6823687,-73.944118,member
CAAB3C535D230CA2,electric_bike,27:09.1,31:47.9,Halsey St & Tompkins Ave,4319.07,Chauncey St & Malcolm X Blvd,4228.06,40.6823687,-73.944118,40.68044,-73.92842,member
1C05A934AB32161C,electric_bike,38:48.7,40:03.9,Lafayette St & E 8 St,5788.13,Lafayette St & E 8 St,5788.13,40.73020661,-73.99102628,40.73020661,-73.99102628,member
D8C5F537729FA47D,electric_bike,53:30.5,01:58.0,Market St & Henry St,5270.09,Lafayette St & E 8 St,5788.13,40.71310702,-73.99446353,40.73020661,-73.99102628,member
